pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD013335,1,3,"The evidence is very uncertain about the effect of frequent monitoring of GRV on mortality rate (RR 0.91, 95% CI 0.60 to 1.37; I² = 8%; very low-certainty evidence), incidence of pneumonia (RR 1.08, 95% CI 0.64 to 1.83; heterogeneity not applicable; very low-certainty evidence), length of hospital stay (MD 2.00 days, 95% CI –2.15 to 6.15; heterogeneity not applicable; very low-certainty evidence), and incidence of vomiting (RR 0.14, 95% CI 0.02 to 1.09; heterogeneity not applicable; very low-certainty evidence).",delete,[],3,0.36363636363636365,2,11
CD013335,2,4,Two studies (500 participants) compared no GRV monitoring with frequent (12 hours or less) monitoring.,rephrase,['Two studies (500 participants) compared no GRV monitoring with frequent monitoring.'],3,0.45454545454545453,3,11
CD013335,2,5,"Similarly, the evidence is very uncertain about the effect of no monitoring of GRV on mortality rate (RR 0.87, 95% CI 0.62 to 1.23; I² = 51%; very low-certainty evidence), incidence of pneumonia (RR 0.70, 95% CI 0.43 to 1.13; heterogeneity not applicable; very low-certainty evidence), length of hospital stay (MD –1.53 days, 95% CI –4.47 to 1.40; I² = 0%; very low-certainty evidence), and incidence of vomiting (RR 1.47, 95% CI 1.13 to 1.93; I² = 0%; very low-certainty evidence).",delete,[],4,0.5454545454545454,3,11
CD013335,3,6,One study (322 participants) assessed the impact of GRV threshold (500 mL per six hours) on clinical outcomes.,rephrase,['One trial (329 participants) assessed the effects of GRV threshold by comparing a higher threshold at the time of aspiration against a lower threshold.'],4,0.6363636363636364,4,11
CD013335,3,7,"The evidence is very uncertain about the effect of the threshold for GRV at time of aspiration on mortality rate (RR 1.01, 95% CI 0.74 to 1.38; heterogeneity not applicable; very low-certainty evidence), incidence of pneumonia (RR 1.03, 95% CI 0.72 to 1.46; heterogeneity not applicable; very low-certainty evidence), and length of hospital stay (MD –0.90 days, 95% CI –2.60 to 4.40; heterogeneity not applicable; very low-certainty evidence).",delete,[],5,0.7272727272727273,4,11
CD013335,4,8,Two studies (140 participants) explored the effects of returning or discarding the aspirated/drained GRV.,rephrase,['Two studies (140 participants) compared the technique of returning versus discarding the aspirated/drained GRV.'],5,0.8181818181818182,5,11
CD013335,4,9,"The evidence is uncertain about the effect of discarding or returning the aspirated/drained GRV on the incidence of vomiting (RR 1.00, 95% CI 0.06 to 15.63; heterogeneity not applicable; very low-certainty evidence) and volume aspirated from the stomach (MD –7.30 mL, 95% CI –26.67 to 12.06, I² = 0%; very low-certainty evidence)
We found no studies comparing the effects of protocol-based EN strategies that included GRV-related criteria against strategies that did not include such criteria.",delete,[],6,0.9090909090909091,5,11
CD013335,5,10,"The evidence is very uncertain about the effect of GRV on clinical outcomes including mortality, pneumonia, vomiting, and length of hospital stay.",rephrase,"['We found that the evidence is uncertain about GRV monitoring (less frequent versus more frequent; no monitoring versus frequent monitoring) on mortality, pneumonia, vomiting, and length of hospital stay.']",6,1.0,5,11
CD011952,0,0,Six RCTs compared the effect of oral ascorbic acid (1 to 4 grams) and placebo treatment in CMT1A.,rephrase,"['We searched the medical literature for trials of vitamin C in CMT disease and found six trials - five in adults and one in children - on the treatment of CMT type 1A (CMT1A) with vitamin C. All compared vitamin C doses of 1 to 4 grams per day with a placebo (a dummy or sugar pill disguised as vitamin C), and lasted for 12 or 24 months.']",0,0.07692307692307693,1,13
CD011952,0,1,"In five trials involving adults with CMT1A, a total of 622 participants received ascorbic acid or placebo.",rephrase,['The trials in adults included a total of 622 people.'],1,0.15384615384615385,1,13
CD011952,0,2,Trials were largely at low risk of bias.,rephrase,"['The measures used for children in this study did not show benefit from vitamin C. The studies were largely at low risk of bias, meaning they were well designed and the results were not easily influenced by chance.']",2,0.23076923076923078,2,13
CD011952,0,3,"There is high-quality evidence that ascorbic acid does not improve the course of CMT1A in adults as measured by the CMT neuropathy score (0 to 36 scale) at 12 months (mean difference (MD) -0.37; 95% confidence intervals (CI) -0.83 to 0.09; five studies; N = 533), or at 24 months (MD -0.21; 95% CI -0.81 to 0.39; three studies; N = 388).",rephrase,['We found that ascorbic acid treatment did not improve impairment from CMT1A in adults as measured by the CMT neuropathy score (CMTNS).'],3,0.3076923076923077,2,13
CD011952,0,4,"Ascorbic acid treatment showed a positive effect on the nine-hole peg test versus placebo (MD -1.16 seconds; 95% CI -1.96 to -0.37), but the clinical significance of this result is probably small.",delete,[],4,0.38461538461538464,2,13
CD011952,0,5,Meta-analyses of other secondary outcome parameters showed no relevant benefit of ascorbic acid.,delete,[],4,0.46153846153846156,3,13
CD011952,0,6,"In one trial, 80 children with CMT1A received ascorbic acid or placebo.",rephrase,['The other trial included 80 children.'],4,0.5384615384615384,3,13
CD011952,0,7,The trial showed no clinical benefit of ascorbic acid treatment.,delete,[],5,0.6153846153846154,4,13
CD011952,0,8,Adverse effects did not differ in their nature or abundance between ascorbic acid and placebo.,rephrase,['Adverse events were similar in nature and number in vitamin C and placebo groups.'],5,0.6923076923076923,4,13
CD011952,1,9,High-quality evidence indicates that ascorbic acid does not improve the course of CMT1A in adults in terms of the outcome parameters used.,merge,['There is high-quality evidence for adults and low-quality evidence for children that vitamin C does not improve the course of CMT1A.'],6,0.7692307692307693,4,13
CD011952,1,10,"According to low-quality evidence, ascorbic acid does not improve the course of CMT1A in children.",none,[],6,0.8461538461538461,5,13
CD011952,1,11,"However, CMT1A is slowly progressive and the outcome parameters show only small change over time.",delete,[],7,0.9230769230769231,5,13
CD011952,1,12,"Longer study durations should be considered, and outcome parameters more sensitive to change over time should be designed and validated for future studies.",rephrase,"['Further research with longer study duration and more sensitive outcome parameters should be done, although any large effect in adults or children is unlikely.']",7,1.0,5,13
CD013700,0,0,"We identified 55 studies in 90 records in the qualitative analysis, reporting 39 primary RCTs and 16 subgroup analyses.",delete,[],0,0.125,1,8
CD013700,0,1,"We included 22 RCTs, with 4299 participants, that reported disease control and/or progression-free survival in the network meta-analysis.",rephrase,"['We included 22 randomised controlled trials (studies in which participants are randomly assigned to treatment groups), published before 11 December 2020, with a total of 4299 people.']",0,0.25,2,8
CD013700,0,2,"Precision-of-treatment estimates and estimated heterogeneity were limited, although the risk of bias was predominantly low.",delete,[],1,0.375,2,8
CD013700,1,3,"The network meta-analysis of progression-free survival found nine therapies for pancreatic NETs: everolimus (hazard ratio [HR], 0.36 [95% CI, 0.28 to 0.46]), interferon plus somatostatin analogue (HR, 0.34 [95% CI, 0.14 to 0.80]), everolimus plus somatostatin analogue (HR, 0.38 [95% CI, 0.26 to 0.57]), bevacizumab plus somatostatin analogue (HR, 0.36 [95% CI, 0.15 to 0.89]), interferon (HR, 0.41 [95% CI, 0.18 to 0.94]), sunitinib (HR, 0.42 [95% CI, 0.26 to 0.67]), everolimus plus bevacizumab plus somatostatin analogue (HR, 0.48 [95% CI, 0.28 to 0.83]), surufatinib (HR, 0.49 [95% CI, 0.32 to 0.76]), and somatostatin analogue (HR, 0.51 [95% CI, 0.34 to 0.77]); and six therapies for gastrointestinal NETs: 177-Lu-DOTATATE plus somatostatin analogue (HR, 0.07 [95% CI, 0.02 to 0.26]), everolimus plus somatostatin analogue (HR, 0.12 [95%CI, 0.03 to 0.54]), bevacizumab plus somatostatin analogue (HR, 0.18 [95% CI, 0.04 to 0.94]), interferon plus somatostatin analogue (HR, 0.23 [95% CI, 0.06 to 0.93]), surufatinib (HR, 0.33 [95%CI, 0.12 to 0.88]), and somatostatin analogue (HR, 0.34 [95% CI, 0.16 to 0.76]), with higher efficacy than placebo.",delete,[],1,0.5,3,8
CD013700,1,4,"Besides everolimus for pancreatic NETs, the results suggested an overall superiority of combination therapies, including somatostatin analogues.",split,"['This analysis suggests, in general, a superiority of combination therapies,\xa0including somatostatin-like medications, in both gastrointestinal and pancreatic NETs.', 'However, in pancreatic NETs, everolimus was the most effective therapy \xa0with the highest certainty of evidence compared to the other treatments.']",1,0.625,4,8
CD013700,2,5,"The results indicate that NET therapies have a broad range of risk for adverse events and effects on quality of life, but these were reported inconsistently.",rephrase,"['Furthermore, the results indicate that NET therapies have a broad range of risk for adverse events and effects on quality of life.']",3,0.75,4,8
CD013700,3,6,Evidence from this network meta-analysis (and underlying RCTs) does not support any particular therapy (or combinations of therapies) with respect to patient-centred outcomes (e.g. overall survival and quality of life).,ignore,['Evidence from this network meta-analysis (and underlying RCTs) does not support any particular therapy (or combinations of therapies) with respect to patient-centred outcomes\xa0(e.g. overall survival and quality of life).'],4,0.875,5,8
CD013700,4,7,The findings from this study suggest that a range of efficient therapies with different safety profiles is available for people with NETs.,delete,[],5,1.0,5,8
CD007338,0,0,Ten trials involving 617 patients satisfied the inclusion criteria.,delete,[],0,0.07692307692307693,1,13
CD007338,0,1,"The interventions included low central venous pressure (CVP), autologous blood donation, haemodilution, haemodilution with controlled hypotension, and hypoventilation.",rephrase,"[""The interventions included low central venous pressure (CVP; lowering the pressure in the major veins), autologous blood donation (using the patient's own blood obtained prior to liver resection), haemodilution (replacing blood with other fluids), haemodilution with controlled hypotension (lowering the blood pressure in addition to diluting the blood), and hypoventilation (decreasing the rate of artificial breathing).""]",0,0.15384615384615385,1,13
CD007338,0,2,Only one or two trials were included under most comparisons.,delete,[],1,0.23076923076923078,2,13
CD007338,0,3,All trials had a high risk of bias.,rephrase,"[""All trials had high risk of bias (with the possibility of overestimating the benefits and underestimating the harms of the treatment) and play of chance ('random error').""]",1,0.3076923076923077,2,13
CD007338,0,4,"There was no significant difference in the peri-operative mortality in any of the comparisons: low CVP versus no intervention (3 trials, 0/88 (0%) patients in the low CVP group versus 1/89 (1.1%) patients in the no intervention group); autologous blood donation versus no intervention (1 trial, 0/40 (0%) versus 0/39 (0%)); haemodilution versus no intervention (2 trials, 1/73 (1.4%) versus 3/77 (3.9%) in one of these trials); haemodilution with controlled hypotension versus no intervention (1 trial, 0/10 (0%) versus 0/10 (0%)); haemodilution with bovine haemoglobin (HBOC-201) versus haemodilution with hydroxy ethyl starch (HES) (1 trial, 1/6 (16.7%) versus 0/6 (0%)); hypoventilation versus no intervention (1 trial, 0/40 (0%) versus 0/39 (0%)).",rephrase,['There were no differences in the number of deaths or complications due to surgery in any of the comparisons.'],2,0.38461538461538464,2,13
CD007338,0,5,None of the trials reported long-term survival or quality of life.,rephrase,['Long-term survival was not reported in any of the trials.'],3,0.46153846153846156,3,13
CD007338,0,6,"The risk ratio of requiring allogeneic blood transfusion was significantly lower in the haemodilution versus no intervention groups (3 trials, 16/115 (weighted proportion = 14.2%) versus 41/118 (34.7%), RR 0.41 (95% CI 0.25 to 0.66), P = 0.0003); and for haemodilution with controlled hypotension versus no intervention (1 trial, 0/10 (0%) versus 10/10 (100%), P < 0.0001).",rephrase,['Fewer patients required transfusion of blood donated by others when haemodilution or haemodilution with controlled hypotension were compared with a control group.'],4,0.5384615384615384,3,13
CD007338,0,7,"There were no significant differences in the allogeneic transfusion requirements in the other comparisons which reported this outcome, such as low CVP versus no intervention, autologous blood donation versus control, and hypoventilation versus no intervention.",rephrase,['The other comparisons did not decrease the transfusion requirements.'],5,0.6153846153846154,4,13
CD007338,1,8,None of the interventions seemed to decrease peri-operative morbidity or offer any long-term survival benefit.,delete,[],6,0.6923076923076923,4,13
CD007338,1,9,Haemodilution shows promise in the reduction of blood transfusion requirements in liver resection surgery.,rephrase,['Haemodilution showed promise in the reduction of blood transfusion requirements in patients undergoing liver resections.'],6,0.7692307692307693,4,13
CD007338,1,10,"However, there is a high risk of type I (erroneously concluding that an intervention is beneficial when it is actually not beneficial) and type II errors (erroneously concluding that an intervention is not beneficial when it is actually beneficial) because of the few trials included, the small sample size in each trial, and the high risk of bias in the trials.",rephrase,"['However, there is a high risk of type I errors (erroneously concluding that an intervention is beneficial when it is actually not beneficial) and type II errors (erroneously concluding that an intervention is not beneficial when it is actually beneficial) because of the few trials included and the small sample size in each trial, as well as the inherent risk of bias (systematic errors which can result in overestimation of the benefits and underestimation of the harms of the intervention).']",7,0.8461538461538461,5,13
CD007338,1,11,Further randomised clinical trials with low risk of bias and random errors that assess clinically important outcomes such as peri-operative mortality are necessary to assess any cardiopulmonary interventions aimed at decreasing blood loss and blood transfusion requirements in patients undergoing liver resections.,split,"['This systematic review was aimed at determining whether any cardiopulmonary intervention (interventions that change the circulation or breathing during surgery) decreased blood loss or decreased allogeneic blood transfusion requirements in patients undergoing liver resections.', 'Further randomised clinical trials with low risk of bias (systematic errors) and low risk of play of chance (random errors) which assess clinically important outcomes (such as death and complications due to the operation) are necessary to assess cardiopulmonary interventions aimed at decreasing blood loss in liver resections.']",8,0.9230769230769231,5,13
CD007338,1,12,Trials need to be designed to assess the effect of a combination of different interventions in liver resections.,ignore,['Trials need to be designed to assess the effect of a combination of different interventions during liver resections.'],10,1.0,5,13
CD006032,0,0,"We included one study that met our selection criteria; a double-masked, placebo-controlled, randomised trial of high dose intravenous steroids in patients with indirect TON diagnosed within seven days of the initial injury.",rephrase,"['We found only one, relatively small, randomised controlled trial of steroids in TON, which included 31 participants within seven days of their initial injury.']",0,0.1111111111111111,1,9
CD006032,0,1,"A total of 31 eligible participants were randomised to receive either high dose intravenous steroids (n = 16) or placebo (n = 15), and they were all followed-up for three months.",rephrase,['These participants received either high dose intravenous steroids (n = 16) or placebo (n = 15).'],1,0.2222222222222222,2,9
CD006032,0,2,"Mean final best corrected visual acuity (BCVA) was 1.78±1.23 Logarithm of the Minimum Angle of Resolution (LogMAR) in the placebo group, and 1.11±1.14 LogMAR in the steroid group.",delete,[],2,0.3333333333333333,2,9
CD006032,0,3,"The mean difference in BCVA between the placebo and steroid groups was 0.67 LogMAR (95% confidence interval -1.54 to 0.20), and this difference was not statistically significant (P = 0.13).",delete,[],2,0.4444444444444444,3,9
CD006032,0,4,"At three months follow-up, an improvement in BCVA of 0.40 LogMAR occurred in eight eyes (8/15, 53.3%) in the placebo group, and in 11 eyes (11/16, 68.8%) in the treatment group.",rephrase,"['At three months follow-up, no significant difference in best corrected visual acuity was found between these two groups.']",2,0.5555555555555556,3,9
CD006032,0,5,This difference was not statistically significant (P = 0.38).,delete,[],3,0.6666666666666666,4,9
CD006032,1,6,There is a relatively high rate of spontaneous visual recovery in TON and there is no convincing data that steroids provide any additional visual benefit over observation alone.,ignore,['There is a relatively high rate of spontaneous visual recovery in TON and no convincing data that steroids provide any additional benefit over observation alone.'],3,0.7777777777777778,4,9
CD006032,1,7,Recent evidence also suggests a possible detrimental effect of steroids in TON and further studies are urgently needed to clarify this important issue.,rephrase,"['Furthermore, recent studies have highlighted possible detrimental effects of steroids when used in brain and spinal cord injuries and these new lines of evidence need to be considered seriously.']",4,0.8888888888888888,5,9
CD006032,1,8,Each case therefore needs to be assessed on an individual basis and proper informed consent is paramount.,rephrase,"['Each case needs to be assessed on an individual basis and the patient needs to be made fully aware of the possibility of a serious adverse reaction, although rare, to steroids.']",5,1.0,5,9
CD006325,0,0,We could not identify any studies in which the only difference between the treatment groups was the use of MTX.,rephrase,['The authors found that there were no studies in which the only difference between the intervention and control group was the use of MTX.'],0,0.07692307692307693,1,13
CD006325,1,1,We did identify a RCT comparing MTX with cisplatin (n=30 children).,rephrase,['They did identify a RCT comparing MTX with cisplatin.'],1,0.15384615384615385,1,13
CD006325,1,2,The risk of bias in this study was difficult to assess due to a lack of reporting.,ignore,['The risk of bias in this study was difficult to assess due to a lack of reporting.'],2,0.23076923076923078,2,13
CD006325,1,3,"Survival could not be evaluated, but no evidence of a significant difference in response rate between the treatment groups was identified (RR=0.44; 95% CI 0.17 to 1.13; P=0.09).",rephrase,"['Survival could not be evaluated, but no evidence of a significant difference in response rate between the treatment groups was identified.']",3,0.3076923076923077,2,13
CD006325,1,4,"A significant difference in the occurrence of toxicities in favour of MTX was identified, but with regard to quality of life treatment with cisplatin seemed to give better results.",rephrase,"['However, a significant difference in the occurrence of toxicities in favour of treatment with MTX was identified, but treatment with cisplatin seemed to give better results with regard to quality of life.']",4,0.38461538461538464,2,13
CD006325,2,5,For other combinations of treatment including and not including MTX no studies were identified.,delete,[],5,0.46153846153846156,3,13
CD006325,3,6,"Since no RCTs or CCTs in which only the use of MTX differed between the treatment groups were identified, no definitive conclusions can be made about the effects on antitumour efficacy, toxicities and quality of life of the addition of MTX to treatment of children and young adults with primary high-grade osteosarcoma.",merge,[],5,0.5384615384615384,3,13
CD006325,3,7,The same is true for combinations of treatment including and not including MTX other than treatment with MTX versus treatment with cisplatin.,merge,['For other combinations of treatment including and not including MTX no studies are available.'],5,0.6153846153846154,4,13
CD006325,3,8,"Only 1 RCT comparing MTX with cisplatin treatment was available and therefore, no definitive conclusions can be made about the effectiveness of these agents in children and young adults with primary high-grade osteosarcoma.",none,[],5,0.6923076923076923,4,13
CD006325,3,9,"Furthermore, this study was performed in a different treatment era.",rephrase,['It should be noted that this study was performed in a different treatment era.'],6,0.7692307692307693,4,13
CD006325,3,10,Nowadays single agent treatment of osteosarcoma is considered inadequate.,ignore,['Nowadays single agent treatment of osteosarcoma is considered inadequate.'],7,0.8461538461538461,5,13
CD006325,3,11,"Based on the currently available evidence, we are not able to give recommendations for the use of MTX in clinical practice.",delete,[],8,0.9230769230769231,5,13
CD006325,3,12,More high quality research is needed.,ignore,['More high quality research is needed.'],8,1.0,5,13
CD010615,0,0,We identified four RCTs fitting the inclusion criteria.,rephrase,['We searched several medical databases and identified four randomised controlled trials that met our inclusion criteria.'],0,0.058823529411764705,1,17
CD010615,0,1,"However, two of these closed prematurely due to low recruitment and did not report results.",rephrase,['Two of the four studies terminated early due to low recruitment (14 participants included) and did not release any results.'],1,0.11764705882352941,1,17
CD010615,0,2,The remaining two trials evaluated 600 participants with multiple myeloma or non-Hodgkin lymphoma.,rephrase,['The two published analysed trials included 600 participants with multiple myeloma and non-Hodgkin lymphoma.'],2,0.17647058823529413,1,17
CD010615,0,3,In both studies the experimental group received G-CSF plus plerixafor and the control group received G-CSF plus placebo.,ignore,"['In both studies, the experimental group received G-CSF plus plerixafor subcutaneously, and the control group received G-CSF plus placebo.']",3,0.23529411764705882,2,17
CD010615,1,4,"The meta-analysis showed no evidence for differences between plerixafor and placebo group regarding mortality at 12 months (600 participants; risk ratio (RR) 1.00, 95% confidence interval (CI) 0.59 to 1.69; P = 1.00; moderate-quality evidence) and adverse events during stem cell mobilisation and collection (593 participants; RR 1.02, 95% CI 0.99 to 1.06; P = 0.19; high-quality evidence).",rephrase,['We found no evidence for a difference between the plerixafor and placebo group for the outcomes mortality at 12 months and adverse events during stem cell mobilisation period.'],4,0.29411764705882354,2,17
CD010615,2,5,"Regarding the outcome successful stem cell collection, the meta-analysis showed an advantage for those participants randomised to the plerixafor group (600 participants; RR 2.42, 95% CI 1.98 to 2.96; P < 0.00001; high-quality evidence).",rephrase,['The meta-analysis showed an advantage for those participants randomised to plerixafor for the outcome successful stem cell collection.'],5,0.35294117647058826,2,17
CD010615,3,6,"As there was high heterogeneity between studies for the number of transplanted participants, we did not meta-analyse these data.",delete,[],6,0.4117647058823529,3,17
CD010615,3,7,"In the multiple myeloma study, 95.9% (142 participants) in the plerixafor arm and 88.3% (136 participants) in the placebo arm underwent transplantation (RR 1.09, 95% CI 1.02 to 1.16); in the non-Hodgkin lymphoma trial, 90% (135 participants) in the plerixafor group versus 55.4% (82 participants) in the placebo group could be transplanted (RR 1.62, 95% CI 1.39 to 1.89).",split,"['In the study that enrolled people with multiple myeloma, 95.9% of the participants in the plerixafor arm and 88.3% in the placebo arm underwent transplantation.', 'In the study that examined people with non-Hodgkin lymphoma, 90% of the participants in the plerixafor group and only 55.4% in the placebo group could be transplanted.']",6,0.47058823529411764,3,17
CD010615,3,8,In both trials there was no evidence for a difference between participants in the plerixafor and placebo group in terms of time to neutrophil and platelet engraftment in transplanted participants.,rephrase,"['It seems that especially people with non-Hodgkin lymphoma benefit from the addition of plerixafor in terms of successful transplantation, but there was no evidence for a difference for time to neutrophil and platelet engraftment in transplanted participants.']",8,0.5294117647058824,3,17
CD010615,4,9,None of the trials reported on the outcomes quality of life and progression-free survival.,rephrase,['None of the trials reported on quality of life or progression-free survival.'],9,0.5882352941176471,3,17
CD010615,5,10,The results of the analysed data suggest that additional plerixafor leads to increased stem cell collection in a shorter time.,delete,[],10,0.6470588235294118,4,17
CD010615,5,11,There was insufficient evidence to determine whether additional plerixafor affects survival or adverse events.,delete,[],10,0.7058823529411765,4,17
CD010615,6,12,"The two trials included in the meta-analysis, both of which were conducted by the Genzyme Corporation, the manufacturer of plerixafor, were published several times.",delete,[],10,0.7647058823529411,4,17
CD010615,6,13,Two more RCTs examining the addition of plerixafor to a G-CSF mobilisation regimen terminated early without publishing any outcome.,delete,[],10,0.8235294117647058,5,17
CD010615,6,14,"The trials included nine and five participants, respectively.",delete,[],10,0.8823529411764706,5,17
CD010615,6,15,"Another RCT with 100 participants was recently completed, but has not yet published outcomes.",delete,[],10,0.9411764705882353,5,17
CD010615,6,16,"Due to the unpublished RCTs, it is possible that our review is affected by publication bias, even though two trials failed to recruit a sufficient number of participants to analyse any data.",delete,[],10,1.0,5,17
CD001139,0,0,"We included 34 RCTs examining 5121 pregnant women, aged 16 to 45 years and, when reported, from 12 to 38 weeks’ gestation.",split,"['We included 34 randomised studies in this updated review, with 5121 pregnant women, aged 16 to 45 years.', 'Women were from 12 to 38 weeks’ pregnant.']",0,0.047619047619047616,1,21
CD001139,0,1,Fifteen RCTs examined women with low-back pain (participants = 1847); six examined pelvic pain (participants = 889); and 13 examined women with both low-back and pelvic pain (participants = 2385).,delete,[],2,0.09523809523809523,1,21
CD001139,0,2,"Two studies also investigated low-back pain prevention and four, low-back and pelvic pain prevention.",rephrase,"['Studies looked at different treatments for pregnant women with low-back pain, pelvic pain or both types of pain.']",2,0.14285714285714285,1,21
CD001139,0,3,Diagnoses ranged from self-reported symptoms to clinicians’ interpretation of specific tests.,rephrase,"[""Studies measured women's symptoms in different ways, ranging from self-reported pain and sick leave to the results of specific tests.""]",3,0.19047619047619047,1,21
CD001139,0,4,"All interventions were added to usual prenatal care and, unless noted, were compared with usual prenatal care.",rephrase,"['All treatments were added to usual prenatal care, and were compared with usual prenatal care alone in 23 studies.']",4,0.23809523809523808,2,21
CD001139,0,5,"The quality of the evidence ranged from moderate to low, raising concerns about the confidence we could put in the estimates of effect.",delete,[],5,0.2857142857142857,2,21
CD001139,1,6,"For low-back pain
Results from meta-analyses provided low-quality evidence (study design limitations, inconsistency) that any land-based exercise significantly reduced pain (standardised mean difference (SMD) -0.64; 95% confidence interval (CI) -1.03 to -0.25; participants = 645; studies = seven) and functional disability (SMD -0.56; 95% CI -0.89 to -0.23; participants = 146; studies = two).",delete,[],5,0.3333333333333333,2,21
CD001139,1,7,"Low-quality evidence (study design limitations, imprecision) also suggested no significant differences in the number of women reporting low-back pain between group exercise, added to information about managing pain, versus usual prenatal care (risk ratio (RR) 0.97; 95% CI 0.80 to 1.17; participants = 374; studies = two).",rephrase,"['However, two other studies (374 women) found that group exercise plus information was no better at preventing either pelvic or low-back pain than usual prenatal care.']",5,0.38095238095238093,2,21
CD001139,2,8,"For pelvic pain
Results from a meta-analysis provided low-quality evidence (study design limitations, imprecision) of no significant difference in the number of women reporting pelvic pain between group exercise, added to information about managing pain, and usual prenatal care (RR 0.97; 95% CI 0.77 to 1.23; participants = 374; studies = two).",rephrase,['Two studies found that women who participated in group exercise and received information about managing their pain reported no difference in their pelvic pain than women who received usual prenatal care.'],6,0.42857142857142855,3,21
CD001139,3,9,"For low-back and pelvic pain
Results from meta-analyses provided moderate-quality evidence (study design limitations) that: an eight- to 12-week exercise program reduced the number of women who reported low-back and pelvic pain (RR 0.66; 95% CI 0.45 to 0.97; participants = 1176; studies = four); land-based exercise, in a variety of formats, significantly reduced low-back and pelvic pain-related sick leave (RR 0.76; 95% CI 0.62 to 0.94; participants = 1062; studies = two).",split,"['The results of four studies combined (1176 women) showed that an eight- to 12-week exercise program reduced the number of women who reported low-back and pelvic pain.', 'Land-based exercise, in a variety of formats, also reduced low-back and pelvic pain-related sick leave in two studies (1062 women).']",7,0.47619047619047616,3,21
CD001139,4,10,"The results from a number of individual studies, incorporating various other interventions, could not be pooled due to clinical heterogeneity.",delete,[],9,0.5238095238095238,3,21
CD001139,4,11,"There was moderate-quality evidence (study design limitations or imprecision) from individual studies suggesting that osteomanipulative therapy significantly reduced low-back pain and functional disability, and acupuncture or craniosacral therapy improved pelvic pain more than usual prenatal care.",delete,[],9,0.5714285714285714,3,21
CD001139,4,12,"Evidence from individual studies was largely of low quality (study design limitations, imprecision), and suggested that pain and functional disability, but not sick leave, were significantly reduced following a multi-modal intervention (manual therapy, exercise and education) for low-back and pelvic pain.",delete,[],9,0.6190476190476191,4,21
CD001139,5,13,"When reported, adverse effects were minor and transient.",rephrase,"['When reported, there were no lasting side effects in any of the studies.']",9,0.6666666666666666,4,21
CD001139,6,14,"There is low-quality evidence that exercise (any exercise on land or in water), may reduce pregnancy-related low-back pain and moderate- to low-quality evidence suggesting that any exercise improves functional disability and reduces sick leave more than usual prenatal care.",rephrase,"['There is low-quality evidence suggesting that exercise improves pain and disability for women with low-back pain, and moderate-quality evidence that exercise results in less sick leave and fewer women reporting pain in those with both low-back and pelvic pain together.']",10,0.7142857142857143,4,21
CD001139,6,15,"Evidence from single studies suggests that acupuncture or craniosacral therapy improves pregnancy-related pelvic pain, and osteomanipulative therapy or a multi-modal intervention (manual therapy, exercise and education) may also be of benefit.",rephrase,"['Findings suggested that craniosacral therapy, osteomanipulative therapy or a multi-modal intervention (manual therapy, exercise and education) may be of benefit.']",11,0.7619047619047619,4,21
CD001139,7,16,Clinical heterogeneity precluded pooling of results in many cases.,delete,[],12,0.8095238095238095,5,21
CD001139,7,17,"Statistical heterogeneity was substantial in all but three meta-analyses, which did not improve following sensitivity analyses.",delete,[],12,0.8571428571428571,5,21
CD001139,7,18,Publication bias and selective reporting cannot be ruled out.,delete,[],12,0.9047619047619048,5,21
CD001139,8,19,Further evidence is very likely to have an important impact on our confidence in the estimates of effect and change the estimates.,rephrase,"['As a result, we believe that future studies are very likely to change our conclusions.']",12,0.9523809523809523,5,21
CD001139,8,20,"Studies would benefit from the introduction of an agreed classification system that can be used to categorise women according to their presenting symptoms, so that treatment can be tailored accordingly.",delete,[],13,1.0,5,21
CD010905,0,0,We included 25 studies of which 4 are awaiting assessment.,ignore,['We included 25 studies of which 4 studies are awaiting assessment.'],0,0.06666666666666667,1,15
CD010905,0,1,"The 21 studies that could be analysed were 1 RCT, 14 cRCTs and 6 CBAs with a total of at least 3479 employees in intervention and control groups.",rephrase,['The 21 studies that could be analysed included a total of 3479 employees.'],1,0.13333333333333333,1,15
CD010905,0,2,We judged 12 studies to have an unclear risk of bias and the remaining nine studies to have a high risk of bias.,delete,[],2,0.2,1,15
CD010905,0,3,"Sixteen studies focused on improving supervisor-employee interaction, whereas five studies aimed at improving the design of working environments by means of supervisor training.",split,"['Sixteen studies trained supervisor-employee interaction, either off-the-job (9 studies) or on-the job (7 studies).', 'Five studies trained the design of working environments, off-the-job in 2 studies and on-the job in 3 studies.']",2,0.26666666666666666,2,15
CD010905,1,4,"Training versus no intervention
We found very low-quality evidence that supervisor training does not reduce employees' stress levels (6 studies) or absenteeism (1 study) when compared to no intervention, regardless of intervention type or follow-up.",rephrase,"[""There is no considerable effect of supervisor training on employees' stress (6 studies) or absenteeism (1 study) when compared to no training.""]",4,0.3333333333333333,2,15
CD010905,1,5,"We found inconsistent, very low-quality evidence that supervisor training aimed at employee interaction may (2 studies) or may not (7 studies) improve employees' well-being when compared to no intervention.",rephrase,"[""There is inconsistent evidence that supervisor training may (2 studies) or may not (7 studies) improve employees' well-being when compared to no training.""]",5,0.4,2,15
